"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","Tenure_Group","Calculated total","Variance","Churn_Value","Churn_Numeric","predict_prob","predict_churn"
"5256-SKJGO","Female",0,"Yes","Yes",64,"No","No phone service","DSL","No","Yes","No","Yes","Yes","Yes","Two year","Yes","Electronic check",54.6,3423.5,"No","4+ Years",3494.4,0.0207097999123704,"0",0,0.028839711151304,0
"3071-VBYPO","Male",0,"Yes","Yes",3,"Yes","No","Fiber optic","Yes","Yes","No","No","Yes","No","Month-to-month","No","Electronic check",89.85,248.4,"No","0-1 Year",269.55,0.0851449275362317,"0",0,0.731295031348525,1
"9560-BBZXK","Female",0,"No","No",36,"No","No phone service","DSL","Yes","No","No","No","No","No","Two year","No","Bank transfer (automatic)",31.05,1126.35,"No","2-4 Years",1117.8,0.0075908909308829,"0",0,0.0600546698878025,0
"5299-RULOA","Female",0,"Yes","Yes",10,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.25,1064.65,"Yes","0-1 Year",1002.5,0.0583759921100832,"1",1,0.722757087844068,1
"8402-OOOHJ","Female",0,"No","No",41,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.65,835.15,"No","2-4 Years",846.65,0.0137699814404598,"0",0,0.0333078709361555,0
"9445-ZUEQE","Male",0,"Yes","Yes",27,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",85.2,2151.6,"No","2-4 Years",2300.4,0.0691578360290018,"0",0,0.383923173999811,0
"1091-SOZGA","Female",0,"Yes","Yes",56,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",99.8,5515.45,"No","4+ Years",5588.8,0.0132990055208551,"0",0,0.169564606501505,0
"2928-HLDBA","Female",0,"No","No",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.7,112.75,"No","0-1 Year",124.2,0.101552106430155,"0",0,0.191567853509524,0
"0404-SWRVG","Male",0,"No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.4,229.55,"Yes","0-1 Year",223.2,0.0276628185580483,"1",1,0.620742243085393,1
"6497-TILVL","Female",0,"Yes","Yes",7,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",50.7,350.35,"No","0-1 Year",354.9,0.012987012987013,"0",0,0.375776176402273,0
"7219-TLZHO","Female",0,"Yes","Yes",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.85,62.9,"No","0-1 Year",83.4,0.325914149443561,"0",0,0.210016306703046,0
"4622-YNKIJ","Male",0,"No","No",33,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","No","Two year","Yes","Electronic check",88.95,3027.65,"No","2-4 Years",2935.35,0.0304856902217892,"0",0,0.336310850107078,0
"4412-YLTKF","Female",1,"No","No",27,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",78.05,2135.5,"Yes","2-4 Years",2107.35,0.0131819246078202,"1",1,0.329984338705187,0
"6734-PSBAW","Male",0,"Yes","No",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",23.55,1723.95,"No","4+ Years",1695.6,0.0164447924823805,"0",0,0.00683361831551854,0
"3930-ZGWVE","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.75,19.75,"No","0-1 Year",19.75,0,"0",0,0.232206226958376,0
"2639-UGMAZ","Male",1,"No","No",71,"No","No phone service","DSL","Yes","Yes","No","No","Yes","Yes","One year","Yes","Electronic check",56.45,3985.35,"No","4+ Years",4007.95,0.0056707691921664,"0",0,0.0210173277509545,0
"2876-GZYZC","Female",0,"No","No",13,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",85.95,1215.65,"No","1-2 Years",1117.35,0.0808620902397894,"0",0,0.579906557624507,1
"6207-WIOLX","Female",0,"Yes","Yes",25,"No","No phone service","DSL","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",58.6,1502.65,"Yes","2-4 Years",1465,0.0250557348683992,"1",1,0.224728607137642,0
"8587-XYZSF","Male",0,"No","No",67,"Yes","No","DSL","No","No","No","Yes","No","No","Two year","No","Bank transfer (automatic)",50.55,3260.1,"No","4+ Years",3386.85,0.0388791754854146,"0",0,0.0215589159399446,0
"3091-FYHKI","Male",0,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",35.45,35.45,"Yes","0-1 Year",35.45,0,"1",1,0.33644792216495,0
"2372-HWUHI","Male",0,"No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",44.35,81.25,"Yes","0-1 Year",88.7,0.0916923076923077,"1",1,0.391434784678452,0
"7799-LGRDP","Female",0,"No","No",43,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",25.7,1188.2,"No","2-4 Years",1105.1,0.0699377209224037,"0",0,0.0351629177017882,0
"7850-VWJUU","Female",0,"No","No",23,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",75,1778.5,"No","1-2 Years",1725,0.0300815293786899,"0",0,0.356988568224986,0
"3774-VBNXY","Female",0,"Yes","Yes",64,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.2,1277.75,"No","4+ Years",1292.8,0.0117785169242809,"0",0,0.00948099915336926,0
"6217-KDYWC","Male",0,"No","Yes",57,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",19.6,1170.55,"No","4+ Years",1117.2,0.0455768655760112,"0",0,0.0136083510543038,0
"0390-DCFDQ","Female",1,"Yes","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.45,70.45,"Yes","0-1 Year",70.45,0,"1",1,0.616042677529254,1
"3146-MSEGF","Female",1,"Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",88.05,6425.65,"No","4+ Years",6339.6,0.0133916413125521,"0",0,0.0543634202201695,0
"4080-OGPJL","Female",0,"No","No",8,"Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","Month-to-month","No","Electronic check",71.15,563.65,"Yes","0-1 Year",569.2,0.00984653597090405,"1",1,0.527598572465865,1
"1095-WGNGG","Female",0,"Yes","No",61,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",101.05,5971.25,"No","4+ Years",6164.05,0.0322880468913544,"0",0,0.139098034849837,0
"2636-SJDOU","Male",0,"No","No",64,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","One year","Yes","Credit card (automatic)",84.3,5289.05,"No","4+ Years",5395.2,0.0200697667823143,"0",0,0.0731535405165479,0
"1131-QQZEB","Male",1,"Yes","No",71,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",23.95,1756.2,"No","4+ Years",1700.45,0.0317446760050108,"0",0,0.00731247996258547,0
"5716-EZXZN","Female",0,"Yes","Yes",65,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","No","Two year","Yes","Credit card (automatic)",99.05,6416.7,"No","4+ Years",6438.25,0.00335842411208256,"0",0,0.108243618205697,0
"6837-BJYDQ","Male",0,"No","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.6,61.35,"No","0-1 Year",58.8,0.0415647921760391,"0",0,0.212332460716529,0
"2135-RXIHG","Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",45.65,45.65,"Yes","0-1 Year",45.65,0,"1",1,0.414970904776162,0
"6440-DKQGE","Male",0,"No","Yes",30,"Yes","No","DSL","No","Yes","Yes","No","Yes","No","One year","No","Credit card (automatic)",64.5,1929.95,"No","2-4 Years",1935,0.00261664809969168,"0",0,0.210924694806975,0
"3466-BYAVD","Male",0,"Yes","Yes",15,"Yes","No","DSL","No","Yes","Yes","Yes","No","Yes","Month-to-month","Yes","Mailed check",69.5,1071.4,"No","1-2 Years",1042.5,0.0269740526414039,"0",0,0.418455546551344,0
"3780-YVMFA","Female",0,"Yes","Yes",8,"Yes","No","DSL","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",68.55,564.35,"No","0-1 Year",548.4,0.0282626029945956,"0",0,0.506232994433215,1
"3874-EQOEP","Male",0,"No","No",7,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Mailed check",95,655.5,"Yes","0-1 Year",665,0.0144927536231884,"1",1,0.721220295179879,1
"1679-JRFBR","Female",0,"Yes","Yes",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",108.15,7930.55,"No","4+ Years",7570.5,0.0454003820668176,"0",0,0.110609692955715,0
"9073-ZZIAY","Male",0,"Yes","Yes",62,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Electronic check",86.1,5215.25,"No","4+ Years",5338.2,0.0235750922774555,"0",0,0.0854974517837695,0
"3077-RSNTJ","Female",0,"Yes","Yes",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.7,113.5,"No","0-1 Year",118.2,0.0414096916299558,"0",0,0.186522331853697,0
"6551-GNYDG","Female",0,"Yes","Yes",14,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",80.9,1152.8,"No","1-2 Years",1132.6,0.0175225537820956,"0",0,0.52526215743842,1
"9167-APMXZ","Female",0,"No","No",22,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",84.15,1821.95,"No","1-2 Years",1851.3,0.0161091138615221,"0",0,0.442194353437283,0
"2749-CTKAJ","Male",0,"Yes","Yes",22,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.15,419.9,"No","1-2 Years",443.3,0.0557275541795665,"0",0,0.087969620593615,0
"6371-NZYEG","Male",0,"Yes","Yes",16,"Yes","No","DSL","Yes","No","Yes","No","Yes","No","Two year","No","Mailed check",64.25,1024,"No","1-2 Years",1028,0.00390625,"0",0,0.364252448265401,0
"7554-NEWDD","Male",0,"No","No",10,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",25.7,251.6,"No","0-1 Year",257,0.021462639109698,"0",0,0.183101856886733,0
"8992-VONJD","Female",0,"No","Yes",13,"Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",56,764.55,"No","1-2 Years",728,0.0478058988947746,"0",0,0.33998765486825,0
"0867-MKZVY","Female",0,"Yes","No",20,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",82.4,1592.35,"Yes","1-2 Years",1648,0.0349483467830565,"1",1,0.455178663351839,0
"4482-EWFMI","Female",0,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.7,135.2,"No","0-1 Year",139.4,0.0310650887573966,"0",0,0.597017888409127,1
"4648-YPBTM","Male",0,"No","No",53,"Yes","Yes","DSL","No","Yes","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",73.9,3958.25,"No","4+ Years",3916.7,0.0104970630960651,"0",0,0.0931283492098931,0
"2907-ILJBN","Female",0,"Yes","Yes",11,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.6,233.9,"No","0-1 Year",226.6,0.0312099187687045,"0",0,0.152080910360938,0
"6345-FZOQH","Male",0,"Yes","No",69,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.9,1363.45,"No","4+ Years",1373.1,0.00707763394330548,"0",0,0.0071459368668815,0
"3376-BMGFE","Female",0,"No","No",4,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",70.9,273,"Yes","0-1 Year",283.6,0.0388278388278389,"1",1,0.579923573396027,1
"5997-OPVFA","Male",0,"Yes","No",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",89.05,6254.45,"No","4+ Years",6411.6,0.0251261102095308,"0",0,0.0560804325942736,0
"3445-HXXGF","Male",1,"Yes","No",58,"No","No phone service","DSL","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",45.3,2651.2,"Yes","4+ Years",2627.4,0.00897706698853356,"1",1,0.0295247902996657,0
"1159-WFSGR","Female",0,"Yes","Yes",16,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",20.4,321.4,"No","1-2 Years",326.4,0.015556938394524,"0",0,0.119183848951103,0
"7654-YWJUF","Male",0,"Yes","No",43,"Yes","No","Fiber optic","Yes","No","Yes","Yes","No","No","One year","Yes","Bank transfer (automatic)",84.25,3539.25,"No","2-4 Years",3622.75,0.0235925690471145,"0",0,0.200219760181577,0
"1875-QIVME","Female",0,"Yes","No",2,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",104.4,242.8,"Yes","0-1 Year",208.8,0.14003294892916,"1",1,0.822755634440489,1
"6727-IOTLZ","Male",0,"Yes","No",14,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",81.95,1181.75,"No","1-2 Years",1147.3,0.0291516818277978,"0",0,0.533871346243016,1
"0691-JVSYA","Female",0,"Yes","No",53,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",94.85,5000.2,"Yes","4+ Years",5027.05,0.00536978520859155,"1",1,0.169877082811984,0
"5918-VUKWP","Female",0,"No","No",32,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.55,654.55,"No","2-4 Years",657.6,0.00465968986326494,"0",0,0.0533543270838955,0
"1744-JHKYS","Female",0,"Yes","No",34,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",24.7,780.2,"No","2-4 Years",839.8,0.0763906690592155,"0",0,0.0547086063804686,0
"2656-FMOKZ","Female",1,"No","No",15,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",74.45,1145.7,"Yes","1-2 Years",1116.75,0.0252683948677665,"1",1,0.458545806696469,0
"2070-FNEXE","Female",1,"No","No",7,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",76.45,503.6,"Yes","0-1 Year",535.15,0.0626489277204129,"1",1,0.584188065907975,1
"5947-SGKCL","Female",0,"Yes","Yes",15,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",105.35,1559.25,"No","1-2 Years",1580.25,0.0134680134680135,"0",0,0.700736600934183,1
"3712-PKXZA","Male",0,"Yes","No",61,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Credit card (automatic)",20.55,1252,"No","4+ Years",1253.55,0.00123801916932904,"0",0,0.0112922302101937,0
"6317-YPKDH","Female",0,"No","No",1,"No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",29.95,29.95,"Yes","0-1 Year",29.95,0,"1",1,0.297300801329376,0
"6582-OIVSP","Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",45.3,45.3,"No","0-1 Year",45.3,0,"0",0,0.412177085476077,0
"9367-WXLCH","Male",0,"No","No",8,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",84.5,662.65,"Yes","0-1 Year",676,0.0201463819512564,"1",1,0.634110718257512,1
"5524-KHNJP","Male",0,"Yes","Yes",33,"Yes","No","DSL","Yes","No","Yes","No","Yes","Yes","One year","No","Credit card (automatic)",74.75,2453.3,"No","2-4 Years",2466.75,0.00548241144580761,"0",0,0.241011843786699,0
"1918-ZBFQJ","Female",0,"No","No",13,"Yes","No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",79.25,1111.65,"Yes","1-2 Years",1030.25,0.0732244861242298,"1",1,0.525446471497111,1
"1024-GUALD","Female",0,"Yes","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",24.8,24.8,"Yes","0-1 Year",24.8,0,"1",1,0.263145075175164,0
"4827-USJHP","Male",0,"No","No",20,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",51.8,1023.85,"No","1-2 Years",1036,0.0118669727010792,"0",0,0.233813774557918,0
"8167-GJLRN","Male",0,"No","No",3,"No","No phone service","DSL","No","No","No","Yes","No","No","Month-to-month","No","Electronic check",30.4,82.15,"No","0-1 Year",91.2,0.110164333536214,"0",0,0.277787225636284,0
"0956-SYCWG","Female",0,"No","No",13,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Electronic check",19.65,244.8,"No","1-2 Years",255.45,0.0435049019607842,"0",0,0.134734485529182,0
"8017-UVSZU","Female",0,"Yes","No",40,"Yes","Yes","DSL","No","Yes","No","No","No","No","Month-to-month","No","Credit card (automatic)",56.6,2379.1,"No","2-4 Years",2264,0.0483796393594216,"0",0,0.106231602822675,0
"7100-FQPRV","Male",0,"Yes","Yes",43,"Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","One year","Yes","Credit card (automatic)",71.9,3173.35,"No","2-4 Years",3091.7,0.0257299068807411,"0",0,0.142901803448508,0
"2472-OVKUP","Male",0,"Yes","No",6,"Yes","No","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",91,531,"Yes","0-1 Year",546,0.0282485875706215,"1",1,0.705560042956615,1
